ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,,
モデル,GL260,,,,,,,,,,,,,,
バージョン,Ver1.03  ,,,,,,,,,,,,,,
最大CH数,10,,,,,,,,,,,,,,
WL開始CH,10,,,,,,,,,,,,,,
演算開始CH,10,,,,,,,,,,,,,,
最大ロジックCH数,4,,,,,,,,,,,,,,
最大演算CH数,10,,,,,,,,,,,,,,
Logic/Pulse,Off,,,,,,,,,,,,,,
温度単位,C,,,,,,,,,,,,,,
測定間隔,1s,,,,,,,,,,,,,,
測定点数,880,,,,,,,,,,,,,,
トリガ点,0,,,,,,,,,,,,,,
開始時刻,2026/04/14,14:43:23,,,,,,,,,,,,,
133,2026/04/14 14:45,0,287.7,311.1,261.1,23.3,25.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
134,2026/04/14 14:45,0,286,309.5,259.6,23.4,25.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
135,2026/04/14 14:45,0,284.4,307.9,258.1,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
136,2026/04/14 14:45,0,282.7,306.1,256.6,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
137,2026/04/14 14:45,0,281.1,304.5,255.2,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
138,2026/04/14 14:45,0,279.4,302.9,253.7,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
139,2026/04/14 14:45,0,277.8,301.2,252.2,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
140,2026/04/14 14:45,0,276.2,299.6,250.8,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
141,2026/04/14 14:45,0,274.6,298,249.4,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
142,2026/04/14 14:45,0,273.1,296.4,247.9,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
143,2026/04/14 14:45,0,271.4,294.7,246.5,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
144,2026/04/14 14:45,0,270,293.1,245.1,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
145,2026/04/14 14:45,0,268.3,291.5,243.7,23.4,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
146,2026/04/14 14:45,0,266.9,289.9,242.3,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
147,2026/04/14 14:45,0,265.3,288.3,241,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
148,2026/04/14 14:45,0,263.8,286.7,239.7,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
149,2026/04/14 14:45,0,262.4,285.2,238.4,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
150,2026/04/14 14:45,0,260.8,283.6,236.9,23.3,25.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
151,2026/04/14 14:45,0,259.4,282,235.6,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
152,2026/04/14 14:45,0,257.9,280.4,234.4,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
153,2026/04/14 14:45,0,256.5,278.9,233.1,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
154,2026/04/14 14:45,0,255.1,277.3,231.9,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
155,2026/04/14 14:45,0,253.7,275.9,230.6,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
156,2026/04/14 14:45,0,252.3,274.4,229.3,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
157,2026/04/14 14:45,0,250.8,272.9,228.2,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
158,2026/04/14 14:46,0,249.5,271.4,226.9,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
159,2026/04/14 14:46,0,248.1,270,225.7,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
160,2026/04/14 14:46,0,246.7,268.5,224.6,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
161,2026/04/14 14:46,0,245.3,267,223.4,23.4,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
162,2026/04/14 14:46,0,244,265.6,222.2,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
163,2026/04/14 14:46,0,242.6,264.1,221.1,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
164,2026/04/14 14:46,0,241.3,262.8,219.9,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
165,2026/04/14 14:46,0,240,261.4,218.8,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
166,2026/04/14 14:46,0,238.7,260,217.6,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
167,2026/04/14 14:46,0,237.4,258.6,216.6,23.3,25.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
168,2026/04/14 14:46,0,236.1,257.2,215.5,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
169,2026/04/14 14:46,0,234.8,255.9,214.3,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
170,2026/04/14 14:46,0,233.6,254.5,213.2,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
171,2026/04/14 14:46,0,232.4,253.1,212.1,23.3,25.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
172,2026/04/14 14:46,0,231.1,251.8,211,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
173,2026/04/14 14:46,0,230,250.3,210,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
174,2026/04/14 14:46,0,228.7,249.1,208.9,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
175,2026/04/14 14:46,0,227.5,247.8,207.9,23.4,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
176,2026/04/14 14:46,0,226.4,246.5,206.8,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
177,2026/04/14 14:46,0,225.1,245.2,205.7,23.4,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
178,2026/04/14 14:46,0,224,243.9,204.7,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
179,2026/04/14 14:46,0,222.9,242.6,203.7,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
180,2026/04/14 14:46,0,221.8,241.3,202.7,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
181,2026/04/14 14:46,0,220.5,240,201.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
182,2026/04/14 14:46,0,219.4,238.7,200.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
183,2026/04/14 14:46,0,218.3,237.5,199.5,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
184,2026/04/14 14:46,0,217.1,236.3,198.5,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
185,2026/04/14 14:46,0,216,235.1,197.5,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
186,2026/04/14 14:46,0,214.9,233.9,196.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
187,2026/04/14 14:46,0,213.7,232.7,195.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
188,2026/04/14 14:46,0,212.7,231.4,194.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
189,2026/04/14 14:46,0,211.6,230.3,193.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
190,2026/04/14 14:46,0,210.5,229,192.6,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
191,2026/04/14 14:46,0,209.4,227.9,191.6,23.3,25.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
192,2026/04/14 14:46,0,208.4,226.6,190.6,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
193,2026/04/14 14:46,0,207.3,225.5,189.8,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
194,2026/04/14 14:46,0,206.2,224.3,188.8,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
195,2026/04/14 14:46,0,205.2,223.2,187.8,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
196,2026/04/14 14:46,0,204.2,222.1,186.9,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
197,2026/04/14 14:46,0,203.1,221,186,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
198,2026/04/14 14:46,0,202,219.8,185.1,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
199,2026/04/14 14:46,0,201,218.8,184.2,23.3,25.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
200,2026/04/14 14:46,0,200,217.6,183.2,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
201,2026/04/14 14:46,0,199,216.5,182.4,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
202,2026/04/14 14:46,0,198,215.5,181.5,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
203,2026/04/14 14:46,0,197,214.3,180.6,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
204,2026/04/14 14:46,0,196.1,213.3,179.8,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
205,2026/04/14 14:46,0,195.1,212.2,178.9,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
206,2026/04/14 14:46,0,194.2,211.2,178.1,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
207,2026/04/14 14:46,0,193.2,210.2,177.3,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
208,2026/04/14 14:46,0,192.3,209.1,176.4,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
209,2026/04/14 14:46,0,191.3,208.1,175.6,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
210,2026/04/14 14:46,0,190.4,207.1,174.8,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
211,2026/04/14 14:46,0,189.5,206.1,173.9,23.3,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
212,2026/04/14 14:46,0,188.6,205,173.3,23.4,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
213,2026/04/14 14:46,0,187.8,204,172.4,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
214,2026/04/14 14:46,0,186.8,203.1,171.7,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
215,2026/04/14 14:46,0,186,202,170.9,23.4,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
216,2026/04/14 14:46,0,185.1,201.1,170.1,23.4,25.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
217,2026/04/14 14:46,0,184.3,200.1,169.4,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
218,2026/04/14 14:47,0,183.4,199.1,168.6,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
219,2026/04/14 14:47,0,182.5,198.2,167.8,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
220,2026/04/14 14:47,0,181.8,197.3,167,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
221,2026/04/14 14:47,0,181.4,196.3,166.3,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
222,2026/04/14 14:47,0,181.5,195.4,165.5,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
223,2026/04/14 14:47,0,181.8,194.4,164.8,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
224,2026/04/14 14:47,0,181.9,193.5,164.1,23.4,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
225,2026/04/14 14:47,0,182.1,192.6,163.3,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
226,2026/04/14 14:47,0,182.3,191.8,162.6,23.4,25.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
227,2026/04/14 14:47,0,182.4,190.8,161.8,23.4,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
228,2026/04/14 14:47,0,182.5,190,161.1,23.4,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
229,2026/04/14 14:47,0,182.6,189.1,160.4,23.4,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
230,2026/04/14 14:47,0,182.5,188.1,159.6,23.3,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
231,2026/04/14 14:47,0,182.5,187.3,158.9,23.3,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
232,2026/04/14 14:47,0,182.4,186.4,158.2,23.3,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
233,2026/04/14 14:47,0,182.4,185.6,157.4,23.3,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
234,2026/04/14 14:47,0,182.3,184.7,156.8,23.4,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
235,2026/04/14 14:47,0,182.1,183.9,156,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
236,2026/04/14 14:47,0,181.9,183,155.4,23.3,25,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
237,2026/04/14 14:47,0,181.8,182.2,154.6,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
238,2026/04/14 14:47,0,181.6,181.4,154,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
239,2026/04/14 14:47,0,181.4,180.5,153.3,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
240,2026/04/14 14:47,0,181.1,179.7,152.6,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
241,2026/04/14 14:47,0,180.9,178.9,152,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
242,2026/04/14 14:47,0,180.6,178.1,151.3,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
243,2026/04/14 14:47,0,180.3,177.3,150.6,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
244,2026/04/14 14:47,0,180.1,176.5,149.9,23.4,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
245,2026/04/14 14:47,0,179.8,175.8,149.3,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
246,2026/04/14 14:47,0,179.5,175,148.7,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
247,2026/04/14 14:47,0,179.2,174.2,148.1,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
248,2026/04/14 14:47,0,178.9,173.4,147.5,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
249,2026/04/14 14:47,0,178.6,172.6,146.8,23.4,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
250,2026/04/14 14:47,0,178.3,171.9,146.2,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
251,2026/04/14 14:47,0,177.9,171.2,145.5,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
252,2026/04/14 14:47,0,177.6,170.4,144.9,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
253,2026/04/14 14:47,0,177.2,169.7,144.3,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
254,2026/04/14 14:47,0,176.9,168.9,143.7,23.3,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
255,2026/04/14 14:47,0,176.5,168.2,143.1,23.4,24.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
256,2026/04/14 14:47,0,176.1,167.5,142.5,23.4,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
257,2026/04/14 14:47,0,175.8,166.8,141.8,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
258,2026/04/14 14:47,0,175.3,166,141.2,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
259,2026/04/14 14:47,0,175,165.3,140.6,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
260,2026/04/14 14:47,0,174.6,164.6,140,23.3,24.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
261,2026/04/14 14:47,0,174.1,163.9,139.4,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
262,2026/04/14 14:47,0,173.8,163.2,138.8,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
263,2026/04/14 14:47,0,173.4,162.6,138.3,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
264,2026/04/14 14:47,0,172.9,161.9,137.6,23.4,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
265,2026/04/14 14:47,0,172.6,161.3,137.1,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
266,2026/04/14 14:47,0,172.1,160.7,136.5,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
267,2026/04/14 14:47,0,171.8,160.2,136,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
268,2026/04/14 14:47,0,171.3,159.6,135.4,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
269,2026/04/14 14:47,0,170.9,159.1,134.9,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
270,2026/04/14 14:47,0,170.4,158.6,134.3,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
271,2026/04/14 14:47,0,170.1,158.2,133.8,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
272,2026/04/14 14:47,0,169.6,157.8,133.3,23.4,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
273,2026/04/14 14:47,0,169.2,157.3,132.7,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
274,2026/04/14 14:47,0,168.7,156.9,132.2,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
275,2026/04/14 14:47,0,168.3,156.6,131.6,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
276,2026/04/14 14:47,0,167.9,156.3,131.1,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
277,2026/04/14 14:47,0,167.4,155.9,130.6,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
278,2026/04/14 14:48,0,166.9,155.5,130,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
279,2026/04/14 14:48,0,166.6,155.1,129.5,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
280,2026/04/14 14:48,0,166.1,154.8,129,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
281,2026/04/14 14:48,0,165.6,154.4,128.6,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
282,2026/04/14 14:48,0,165.1,154.1,128,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
283,2026/04/14 14:48,0,164.7,153.8,127.5,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
284,2026/04/14 14:48,0,164.2,153.4,127,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
285,2026/04/14 14:48,0,163.8,153,126.5,23.3,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
286,2026/04/14 14:48,0,163.3,152.7,126,23.3,24.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
287,2026/04/14 14:48,0,162.8,152.3,125.6,23.3,24.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
288,2026/04/14 14:48,0,162.3,152,125.1,23.3,24.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
289,2026/04/14 14:48,0,161.9,151.6,124.6,23.3,24.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
290,2026/04/14 14:48,0,161.5,151.3,124.1,23.4,24.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
